"LOCALITY_ID","LOCALITY","Number_of_checklists","LATITUDE","LONGITUDE","city_country","lon","lat","Country","Urban_area","LOCALITY_TYPE","distance.km"
"L234718","Lake Murray",346,32.7867855999999,-117.0431489,"San Diego, United States",-117.1610838,32.715738,"United States","San Diego","H",13.5732443215453
"L2348198","Wildlife Institute of India Campus",935,30.2824949999997,77.9735059000003,"Dehradun, India",78.0321918,30.3164945,"India","Dehradun","H",6.78789886439649
"L2348679","National Park--Dredge Spoils",471,39.8636512999999,-75.1887882000004,"Philadelphia, United States",-75.1652215,39.9525839,"United States","Philadelphia","H",10.0779664627593
"L2351134","Marston Reservoir Complex--Marston Reservoir West End",430,39.6324483999998,-105.079979900001,"Denver, United States",-104.990251,39.7392358,"United States","Denver","H",14.1359060004632
"L235257","South Platte River--88th Ave. area",379,39.8557781,-104.9389493,"Denver, United States",-104.990251,39.7392358,"United States","Denver","H",13.6653939695687
"L235486","Tecolote Canyon Natural Park",581,32.7751237999998,-117.189001500001,"San Diego, United States",-117.1610838,32.715738,"United States","San Diego","H",7.08658765876169
"L2379405","Battelle Darby Creek Metro Park--Kuhlwein Rd. Wetlands South",417,39.9282208000003,-83.2063292999996,"Columbus, United States",-82.9987942,39.9611755,"United States","Columbus","H",18.1100112024543
"L2382129","Dolphin Mall",408,25.7835849999999,-80.3782081999998,"Miami, United States",-80.1917902,25.7616798,"United States","Miami","H",18.8563336199854
"L2387909","Zakher Lake",395,24.0878391,55.6278241,"Al Ain, United Arab Emirates",55.8023118,24.1301619,"United Arab Emirates","Al Ain","H",18.3483546476711
"L2389286","Rue Horatio Walker, Ste-Pétronille",732,46.8508513000005,-71.1413937999991,"Quebec, Canada",-71.2079809,46.8138783,"Canada","Quebec","H",6.53466274646888
"L2390329","Calgary--Union Cemetery",345,51.0292262000002,-114.056848,"Calgary, Canada",-114.0708459,51.0486151,"Canada","Calgary","H",2.36992810849819
"L2402250","MLK Jr. Regional Shoreline",330,37.7392951999997,-122.209339100001,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",18.9300024200061
"L2407941","Valley School",474,12.8536944,77.5094715999997,"Bangalore, India",77.5945627,12.9715987,"India","Bangalore","H",15.9815849751836
"L241743","Fort Rosecrans National Cemetery",1528,32.6858199999993,-117.244993200002,"San Diego, United States",-117.1610838,32.715738,"United States","San Diego","H",8.53892259740278
"L241804","Russ Pittman Park (Bellaire) (UTC 092)",1241,29.6995224999994,-95.4516546999981,"Houston, United States",-95.3698028,29.7604267,"United States","Houston","H",10.4060565546934
"L242207","Masonville Cove",361,39.2444443999998,-76.5944444000005,"Baltimore, United States",-76.6121893,39.2903848,"United States","Baltimore","H",5.32526755529531
"L2423815","Parc régional de la Pointe-De la Martinière",274,46.8282620000003,-71.1072779999998,"Quebec, Canada",-71.2079809,46.8138783,"Canada","Quebec","H",7.84918647188271
"L2438992","Märchenwiese Leipzig",288,51.3058063000003,12.3963653999999,"Leipzig, Germany",12.3730747,51.3396955,"Germany","Leipzig","H",4.10504202767777
"L2440695","Steelworkers Park (#523, including IL portion of breakwater and Lake Michigan)",360,41.7394891999998,-87.5297499000005,"Chicago, United States",-87.6297982,41.8781136,"United States","Chicago","H",17.4981729053682
"L2445748","Yung Shue O",403,22.4272146000001,114.2938453,"Hong Kong, China: Hong Kong SAR",114.109497,22.396428,"China: Hong Kong SAR","Hong Kong","H",19.2844834116181
"L245447","Fort Lowell Park and Pantano Wash",599,32.2605631000003,-110.872762799999,"Tucson, United States",-110.926479,32.2217429,"United States","Tucson","H",6.64530922128937
"L246035","Famosa Slough",1007,32.7509578999998,-117.228116600002,"San Diego, United States",-117.1610838,32.715738,"United States","San Diego","H",7.39828055049904
"L246727","Anzalduas Park (LTC 068)",1895,26.138410500001,-98.3327865999986,"Reynosa, Mexico",-98.2978951,26.0508406,"Mexico","Reynosa","H",10.3106055241183
"L2468319","Parc Angrignon",455,45.4445135999998,-73.6017310999997,"Montreal, Canada",-73.567256,45.5016889,"Canada","Montreal","H",6.90269667460102
"L246858","Parque Ecológico de Xochimilco",256,19.2919773,-99.0963364000006,"Mexico City, Mexico",-99.133208,19.4326077,"Mexico","Mexico City","H",16.0420289223681
"L2468828","Tufts University",703,42.4043034999997,-71.1182087999992,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",6.92826012595379
"L247053","Tualatin Hills Nature Park",347,45.5006923000001,-122.8423405,"Portland, United States",-122.6764815,45.5230622,"United States","Portland","H",13.1968041213778
"L247085","Dairy Mart Rd.--sod farms",342,32.5492399,-117.0589399,"Tijuana, Mexico",-117.0382471,32.5149469,"Mexico","Tijuana","H",4.27100311754602
"L2471625","Palmer Lake",308,27.3135761000001,-82.3976111000002,"Sarasota, United States",-82.5306527,27.3364347,"United States","Sarasota","H",13.4082729490743
"L247197","John Heinz NWR--wetlands (Delaware Co.)",411,39.8757573000002,-75.2945637999992,"Philadelphia, United States",-75.1652215,39.9525839,"United States","Philadelphia","H",13.9665301680495
"L247929","Presidio--Crissy Field",372,37.8041272999999,-122.464263299999,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",5.10954334080593
"L247968","San Bruno Mountain Park",293,37.6990544,-122.4356181,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",8.54173418186629
"L248222","Olmsted Park--Leverett Pond",602,42.3287148999998,-71.114128599999,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",5.73295174740785
"L248372","Eastwood MetroPark",580,39.7829568000003,-84.1329392999997,"Dayton, United States",-84.1916069,39.7589478,"United States","Dayton","H",5.68966653927997
"L248470","Vancouver--Jericho Park",694,49.2715915000006,-123.194376900001,"Vancouver, Canada",-123.1207375,49.2827291,"Canada","Vancouver","H",5.49967093293768
"L248960","Aullwood Audubon Center",255,39.8757384,-84.2739675999997,"Dayton, United States",-84.1916069,39.7589478,"United States","Dayton","H",14.7607958350163
"L2498310","Yolo Bypass Wildlife Area--Auto Tour Route",414,38.5483667999998,-121.626634599999,"Sacramento, United States",-121.4943996,38.5815719,"United States","Sacramento","H",12.0999545193012
"L249887","Quinta Mazatlan WBC (LTC 063)",1683,26.1764799999999,-98.2294093999976,"McAllen, United States",-98.2300124,26.2034071,"United States","McAllen","H",2.98388673093221
"L249889","Edinburg Scenic Wetlands WBC (LTC 061)",1907,26.2905822000007,-98.1351909000001,"McAllen, United States",-98.2300124,26.2034071,"United States","McAllen","H",13.5287550918254
"L250145","Sam Lena Park and KERP",918,32.1811999999998,-110.932000000001,"Tucson, United States",-110.926479,32.2217429,"United States","Tucson","H",4.52585204027441
"L2501522","stakeout Burrowing Owls, Lisa Frank Ave. (2012-2015)",432,32.1278333999999,-110.922330000001,"Tucson, United States",-110.926479,32.2217429,"United States","Tucson","H",10.4209618748902
"L2509177","Westside Industrial Park",343,30.3740230000002,-81.7898762000004,"Jacksonville, United States",-81.655651,30.3321838,"United States","Jacksonville","H",13.7130183408598
"L250958","Lakeside Park",721,32.1861205999997,-110.816226299999,"Tucson, United States",-110.926479,32.2217429,"United States","Tucson","H",11.1202443426312
"L251003","Horn Pond Recreation Area",1231,42.4680852000002,-71.158239600001,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",14.5195237672408
"L251012","Kendall-- Baptist Hospital Area",773,25.6876499999999,-80.3386400000013,"Miami, United States",-80.1917902,25.7616798,"United States","Miami","H",16.8648113040349
"L2514993","Vellayani - Punchakkari Paddy fields",350,8.44817670000005,76.9793128999999,"Thiruvananthapuram, India",76.9366376,8.5241391,"India","Thiruvananthapuram","H",9.62611717994369
"L251651","Meadowlands IBA--Valley Brook Ave.",310,40.7931649999997,-74.0943718000004,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",11.6381587215845
"L2517351","Kole Wetlands--Adat",273,10.5363390000001,76.1277579999999,"Thrissur, India",76.2144349,10.5276416,"India","Thrissur","H",9.53598664826119
"L2519055","Jawbone Flora and Fauna Reserve",266,-37.860833,144.875,"Melbourne, Australia",144.9630576,-37.8136276,"Australia","Melbourne","H",9.35607291974742
"L252263","Havenwoods SF",314,43.1282499999999,-87.9714600000004,"Milwaukee, United States",-87.9064736,43.0389025,"United States","Milwaukee","H",11.2485277309149
"L2524505","Berge du Vieux-Moulin",344,45.6662567999997,-73.5708261,"Montreal, Canada",-73.567256,45.5016889,"Canada","Montreal","H",18.2927232578702
"L2525709","GKVK Campus, Bangalore",704,13.0857317999999,77.5713300999997,"Bangalore, India",77.5945627,12.9715987,"India","Bangalore","H",12.8756595263492
"L252795","Powell Butte Nature Park",552,45.4870000000001,-122.502999999999,"Portland, United States",-122.6764815,45.5230622,"United States","Portland","H",14.1377935806241
"L2530954","Pallikaranai Marshland (<U+0BAA><U+0BB3><U+0BCD><U+0BB3><U+0BBF><U+0B95><U+0BCD><U+0B95><U+0BB0><U+0BA3><U+0BC8> <U+0B9A><U+0BA4><U+0BC1><U+0BAA><U+0BCD><U+0BAA><U+0BC1> <U+0BA8><U+0BBF><U+0BB2><U+0BAE><U+0BCD>)",251,12.9550443,80.2222537999999,"Chennai, India",80.2707184,13.0826802,"India","Chennai","H",15.067375135895
"L2531682","Huntingdale Wetlands",381,-37.8930700000001,145.108619999999,"Melbourne, Australia",144.9630576,-37.8136276,"Australia","Melbourne","H",15.5518342065133
"L2531687","Stanley Ave Reserve, Mt Waverley",260,-37.8917799999999,145.11626,"Melbourne, Australia",144.9630576,-37.8136276,"Australia","Melbourne","H",16.0323784008977
"L253234","Lake Park--general",1087,43.0710450999997,-87.869402700001,"Milwaukee, United States",-87.9064736,43.0389025,"United States","Milwaukee","H",4.6767438894296
"L253477","Clyde Shepherd Nature Preserve",1093,33.8062778999999,-84.2842999999994,"Atlanta, United States",-84.3879824,33.7489954,"United States","Atlanta","H",11.5151061531789
"L253857","Alcatraz Island",291,37.8259410999999,-122.422198,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",5.66721605172305
"L2549194","Lantrak Quarry, Heatherton (restricted access)",327,-37.9506000000001,145.101799999999,"Melbourne, Australia",144.9630576,-37.8136276,"Australia","Melbourne","H",19.4964454398103
"L2556412","M&M Dairy",490,30.4508888,-81.5630391000007,"Jacksonville, United States",-81.655651,30.3321838,"United States","Jacksonville","H",15.8868437250653
"L256089","Firehouse Woods",383,43.2905919999998,-77.6757646000004,"Rochester, United States",-77.6109219,43.16103,"United States","Rochester","H",15.3276667803951
"L2575534","Indian Institute of Technology (IIT) Madras",767,12.9934334000001,80.2380896000013,"Chennai, India",80.2707184,13.0826802,"India","Chennai","H",10.4886021767559
"L2578688","Scranton Flats",313,41.4911372000001,-81.6940676999996,"Cleveland, United States",-81.6943605,41.49932,"United States","Cleveland","H",0.909139163107163
"L2597324","Mélézin (historique - accès interdit)",270,46.8784990000002,-71.2223911000001,"Quebec, Canada",-71.2079809,46.8138783,"Canada","Quebec","H",7.26734099017071
"L2604129","Kannankurichi (Mookaneri) Lake, Salem",474,11.6875401,78.1803417,"Salem, India",78.1460142,11.664325,"India","Salem","H",4.53906832714059
"L2604813","Harriman Lake Park",559,39.6363496999997,-105.1162004,"Denver, United States",-104.990251,39.7392358,"United States","Denver","H",15.7232602711245
"L2609314","Indian Institute of Science (IISc) Campus",469,13.0212203000001,77.5708364999997,"Bangalore, India",77.5945627,12.9715987,"India","Bangalore","H",6.06314111254313
"L261851","Iona Island (general)",1663,49.2213298999996,-123.211099700004,"Vancouver, Canada",-123.1207375,49.2827291,"Canada","Vancouver","H",9.48184602296881
"L2620642","Jawaharlal Nehru University (JNU) Campus",595,28.5413298999997,77.1594071,"Delhi, India",77.1024902,28.7040592,"India","Delhi","H",18.8745524239031
"L262836","Austin--Northwest Hills",337,30.3600972999999,-97.7662673000006,"Austin, United States",-97.7430608,30.267153,"United States","Austin","H",10.5425830366808
"L2637918","Rajiv Gandhi Nagar, Bangalore",463,13.0705283,77.5829601000003,"Bangalore, India",77.5945627,12.9715987,"India","Bangalore","H",11.0167771926659
"L2637931","Soor Sarovar Bird Sanctuary",269,27.2534087000001,77.8422546000001,"Agra, India",78.0080745,27.1766701,"India","Agra","H",18.4973114133545
"L265942","Jackson Park, Chicago",571,41.7812010000004,-87.5813341000007,"Chicago, United States",-87.6297982,41.8781136,"United States","Chicago","H",11.4923415150036
"L267156","Christopher Columbus Park",810,32.2856814000004,-111.0346556,"Tucson, United States",-110.926479,32.2217429,"United States","Tucson","H",12.4170325400822
"L267189","Crosby Farm Regional Park",572,44.9011069000005,-93.1539190999992,"Minneapolis, United States",-93.2650108,44.977753,"United States","Minneapolis","H",12.2244579286965
"L2676130","GKVK Campus--Botanic Garden, Bangalore",414,13.0802174999999,77.5750743999998,"Bangalore, India",77.5945627,12.9715987,"India","Bangalore","H",12.2011027264582
"L267671","Calgary--Weaselhead Natural Area",897,50.9904591000008,-114.146397699999,"Calgary, Canada",-114.0708459,51.0486151,"Canada","Calgary","H",8.36433663369256
"L267805","Ensley Bottoms--Maxson Wastewater Lagoons (The Pits)/Earth Complex",597,35.0595799999999,-90.1410198000008,"Memphis, United States",-90.0489801,35.1495343,"United States","Memphis","H",13.0388501751501
"L2678116","Kalamassery--HMT Estate Area",464,10.0517897999999,76.3393700000007,"Kochi, India",76.2673041,9.9312328,"India","Kochi","H",15.4997710049064
"L268122","Lake Merritt",540,37.8035450999997,-122.256717700001,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",14.6786838778496
"L268126","River Lane",267,40.1662735000002,-111.737139000001,"Provo, United States",-111.6585337,40.2338438,"United States","Provo","H",10.0541951279005
"L268263","James River Park--42nd St",283,37.5240932999999,-77.4749851000002,"Richmond, United States",-77.4360481,37.5407246,"United States","Richmond","H",3.90530153732441
"L268530","Tower Grove Park",713,38.6066357999997,-90.2582139000005,"St. Louis, United States",-90.1994042,38.6270025,"United States","St. Louis","H",5.59863730805792
"L269461","Magnuson Park",2346,47.6815336,-122.250545299998,"Seattle, United States",-122.3320708,47.6062095,"United States","Seattle","H",10.3759483778357
"L2698117","Austin--MetCenter Disc Golf Course",310,30.2038197999999,-97.7057505000004,"Austin, United States",-97.7430608,30.267153,"United States","Austin","H",7.88613278596711
"L270177","Fort Washington SP--Militia Hill",775,40.1206219999995,-75.2225380000013,"Philadelphia, United States",-75.1652215,39.9525839,"United States","Philadelphia","H",19.288791017197
"L270564","Crescent Power Plant",442,42.8052177999998,-73.7234753999992,"Albany, United States",-73.7562317,42.6525793,"United States","Albany","H",17.1671289305367
"L270567","White Rock Lake & Old Fish Hatchery (PPW-W 086)",1398,32.8156276000007,-96.7264652000006,"Dallas, United States",-96.7969879,32.7766642,"United States","Dallas","H",7.89346408494716
"L2708499","Byron Lake (SW of 68th & Burlingame)",270,42.8403529000001,-85.7048178000004,"Grand Rapids, United States",-85.6680863,42.9633599,"United States","Grand Rapids","H",13.9903583716526
"L271279","Schenley Park",284,40.4353843000002,-79.9402845000003,"Pittsburgh, United States",-79.9958864,40.4406248,"United States","Pittsburgh","H",4.75333956242504
"L271501","Falls of the Ohio National Wildlife Conservation Area (KY)",681,38.2733354000002,-85.7657962000008,"Louisville, United States",-85.7584557,38.2526647,"United States","Louisville","H",2.38271658028897
"L2715036","Nature Refuge Hawkesbury Road",261,-27.5310310000002,152.866644900001,"Brisbane, Australia",153.0251235,-27.4697707,"Australia","Brisbane","H",17.067603809521
"L271518","Falls of the Ohio (IN)",421,38.2735599999997,-85.7602799999997,"Louisville, United States",-85.7584557,38.2526647,"United States","Louisville","H",2.32489746238761
"L2717813","Blendon Woods Metro Park--Thoreau Pond",328,40.0742188999998,-82.8705274999996,"Columbus, United States",-82.9987942,39.9611755,"United States","Columbus","H",16.6570464098019
"L2723411","Eastwood MetroPark--Eastwood Lake",552,39.7869183000002,-84.1361332000009,"Dayton, United States",-84.1916069,39.7589478,"United States","Dayton","H",5.67744369265916
"L272736","Kennedy Park",1785,32.1805717000008,-111.007413599997,"Tucson, United States",-110.926479,32.2217429,"United States","Tucson","H",8.89247709511286
"L2734840","Baum's Lake",295,35.9261974000001,-84.0117967000003,"Knoxville, United States",-83.9207392,35.9606384,"United States","Knoxville","H",9.0612116645075
"L273495","Stanton Pond",298,42.5094164000002,-73.9012973,"Albany, United States",-73.7562317,42.6525793,"United States","Albany","H",19.8678583615998
"L2745443","Saylorville Reservoir--dam pullouts",283,41.7038702000003,-93.6826086000001,"Des Moines, United States",-93.6091064,41.6005448,"United States","Des Moines","H",13.00717502482
"L274774","Forest Park",527,40.7013226000004,-73.8513367999993,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",13.1269430766548
"L275138","Muir Woods NM",334,37.892151,-122.5694604,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",18.5404023282649
"L275336","Doctors Park (Fox Point)",292,43.1684874999998,-87.8832041999997,"Milwaukee, United States",-87.9064736,43.0389025,"United States","Milwaukee","H",14.5202970459086
"L275577","Belle Isle",515,42.3400860000001,-82.9775443999996,"Detroit, United States",-83.0457538,42.331427,"United States","Detroit","H",5.70308911619173
"L2756926","Lyndale Rd, Pullenvale",327,-27.5150000000001,152.8883333,"Brisbane, Australia",153.0251235,-27.4697707,"Australia","Brisbane","H",14.4166942021608
"L275701","Stanley Park, Vancouver",654,49.3029687999995,-123.1432629,"Vancouver, Canada",-123.1207375,49.2827291,"Canada","Vancouver","H",2.78418040397257
"L275794","Summerville Pier",323,43.2565900000003,-77.6021499999998,"Rochester, United States",-77.6109219,43.16103,"United States","Rochester","H",10.6403158269021
"L275836","Vancouver--Queen Elizabeth Park",871,49.2419436999995,-123.112205900001,"Vancouver, Canada",-123.1207375,49.2827291,"Canada","Vancouver","H",4.57825121928913
"L276257","Tualatin Valley Academy--Bird Blind",1366,45.5177477999987,-122.902653500001,"Portland, United States",-122.6764815,45.5230622,"United States","Portland","H",17.6806420842195
"L2762915","Santa Clara",291,-25.2941666999998,-57.6331666999999,"Asuncion, Paraguay",-57.575926,-25.2637399,"Paraguay","Asuncion","H",6.67832447744531
"L276635","Kletzsch Park",329,43.1401463000002,-87.9264590999994,"Milwaukee, United States",-87.9064736,43.0389025,"United States","Milwaukee","H",11.3647315767842
"L2775370","Kettle Lakes",263,38.9631461999999,-104.81148,"Colorado Springs, United States",-104.8213634,38.8338816,"United States","Colorado Springs","H",14.3757120378017
"L277539","South Platte Park",448,39.5799337000002,-105.031804099999,"Denver, United States",-104.990251,39.7392358,"United States","Denver","H",18.0428981853062
"L2777415","SGPGI campus, Lucknow",621,26.7520103000002,80.9334682999997,"Lucknow, India",80.946166,26.8466937,"India","Lucknow","H",10.5666531060993
"L277988","Central Park--The Ravine (incl. The Loch)",283,40.7949559999998,-73.9572221999999,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",10.0097583141121
"L278127","Central Park--Harlem Meer",302,40.7971185000001,-73.9523133000002,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",10.4027822449093
"L2789585","NM State Land Office - bosque south",284,34.9681946,-106.6847992,"Albuquerque, United States",-106.6055534,35.0853336,"United States","Albuquerque","H",14.8722309596191
"L279420","Red Bank Battlefield Park",323,39.8690540000001,-75.1909979000002,"Philadelphia, United States",-75.1652215,39.9525839,"United States","Philadelphia","H",9.53285203338268
"L279421","Riverwinds",291,39.8608105000002,-75.2064076999996,"Philadelphia, United States",-75.1652215,39.9525839,"United States","Philadelphia","H",10.7813058062785
"L279423","Big Timber Creek--River Dr.",317,39.8769580999998,-75.1317215000005,"Philadelphia, United States",-75.1652215,39.9525839,"United States","Philadelphia","H",8.87202528314207
"L2796260","Changaram Wetlands -- Ezhupunna",2259,9.79944130000021,76.2885140000033,"Cherthala, India",76.3365377,9.6836368,"India","Cherthala","H",13.8502284010851
"L280327","Tohono Chul Park",348,32.3393130000002,-110.9812742,"Tucson, United States",-110.926479,32.2217429,"United States","Tucson","H",14.0222466728913
"L280562","Cabrillo NM",306,32.6736536999999,-117.2411588,"San Diego, United States",-117.1610838,32.715738,"United States","San Diego","H",8.8411516435895
"L2807001","Woodman Fen",708,39.7306766000001,-84.1260480999994,"Dayton, United States",-84.1916069,39.7589478,"United States","Dayton","H",6.43640278370238
"L280707","Fort Tilden",314,40.5632807000001,-73.8833118000002,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",19.5763791714784
"L280992","East Bay Golf Course",322,40.2048371000001,-111.6487312,"Provo, United States",-111.6585337,40.2338438,"United States","Provo","H",3.32719285313243
"L281493","Lakefront Reservation--East 72nd St.",423,41.5382308000003,-81.6408602000004,"Cleveland, United States",-81.6943605,41.49932,"United States","Cleveland","H",6.21444280666724
"L281767","Morris Arboretum",275,40.0881219999999,-75.2222626999999,"Philadelphia, United States",-75.1652215,39.9525839,"United States","Philadelphia","H",15.8176780226543
"L281846","The Lakes at Castle Rock",636,32.2491071000003,-110.793304600001,"Tucson, United States",-110.926479,32.2217429,"United States","Tucson","H",12.9133909329383
"L282140","Rio Salado Project",324,33.42175,-112.0733,"Phoenix, United States",-112.0740373,33.4483771,"United States","Phoenix","H",2.95406664801811
"L282505","Cowan's Ford Wildlife Refuge",595,35.3714422000001,-80.9744293999995,"Charlotte, United States",-80.8431267,35.2270869,"United States","Charlotte","H",19.9781408719315
"L2829416","Aluva--Elookkara(Madirath Padam)",276,10.0988814,76.3289522999998,"Kochi, India",76.2673041,9.9312328,"India","Kochi","H",19.7365913435396
"L283255","Utah Lake SP",341,40.2367207999997,-111.7394114,"Provo, United States",-111.6585337,40.2338438,"United States","Provo","H",6.89010595421666
"L283821","Cedar River mouth",564,47.5007162000001,-122.214601200001,"Seattle, United States",-122.3320708,47.6062095,"United States","Seattle","H",14.6881275637565
"L284469","Grant Park--general",359,42.9180156000002,-87.8436497000002,"Milwaukee, United States",-87.9064736,43.0389025,"United States","Milwaukee","H",14.3741046693905
"L284583","Burke Lakefront Airport",352,41.5204326000002,-81.6715215000003,"Cleveland, United States",-81.6943605,41.49932,"United States","Cleveland","H",3.02220515781031
"L284586","Wendy Park, Whiskey Island",1770,41.4991725,-81.7146913000025,"Cleveland, United States",-81.6943605,41.49932,"United States","Cleveland","H",1.69764262780412
"L285056","Rudee Inlet",666,36.8301079999995,-75.9694423999994,"Virginia Beach, United States",-75.977985,36.8529263,"United States","Virginia Beach","H",2.64440920215529
"L285192","Deer Lake Park",356,49.2376833,-122.967857700001,"Vancouver, Canada",-123.1207375,49.2827291,"Canada","Vancouver","H",12.2037786990156
"L285222","Toronto--Ashbridge's Bay Park",658,43.6599860999997,-79.3093552999999,"Toronto, Canada",-79.3831843,43.653226,"Canada","Toronto","H",6.00276310763488
"L285225","Toronto--Humber Bay Park (West)",279,43.6163997000002,-79.4777574,"Toronto, Canada",-79.3831843,43.653226,"Canada","Toronto","H",8.65934341346273
"L285281","Cesar Chavez Park",291,37.8709227,-122.3150389,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",14.0701762879631
"L285760","Kapiolani Park",317,21.2710538000001,-157.821587799999,"Honolulu, United States",-157.8583333,21.3069444,"United States","Honolulu","H",5.50732801190277
"L285884","Green-Wood Cemetery, Brooklyn",1648,40.6523082999995,-73.9904281000022,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",6.84251180423098
"L286185","South Shore Yacht Club/South Shore Park",620,42.9971753999998,-87.8829057999992,"Milwaukee, United States",-87.9064736,43.0389025,"United States","Milwaukee","H",5.01793230456822
"L286815","Englewood MetroPark",978,39.8818481000003,-84.2919355000003,"Dayton, United States",-84.1916069,39.7589478,"United States","Dayton","H",16.1242781909586
"L2875912","Parque Rufino Tamayo",261,25.6443505999999,-100.3285217,"Monterrey, Mexico",-100.3161126,25.6866142,"Mexico","Monterrey","H",4.84500734886105
"L288134","Camosun Bog",268,49.2562586999998,-123.197285099999,"Vancouver, Canada",-123.1207375,49.2827291,"Canada","Vancouver","H",6.30086245496177
"L288287","Lake Temescal",528,37.8467335999997,-122.230377499998,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",18.4557227904415
"L2886356","Reva--Reva Lake (IBA podrucje Ušce Save u Dunav)",311,44.8474958999997,20.5332884999999,"Belgrade, Serbia",20.4489216,44.786568,"Serbia","Belgrade","H",9.50659880341523
"L288784","West Creek Reservation",697,41.3905512999998,-81.6974044000012,"Cleveland, United States",-81.6943605,41.49932,"United States","Cleveland","H",12.0828034909923
"L2889249","Dixie Woods",292,43.6194968,-79.5999813000004,"Toronto, Canada",-79.3831843,43.653226,"Canada","Toronto","H",17.8911816903743
"L288997","Battelle Darby Creek Metro Park",356,39.8963160000002,-83.2027901000001,"Columbus, United States",-82.9987942,39.9611755,"United States","Columbus","H",18.8666169289801
"L290351","New York Botanical Garden",323,40.8626638999999,-73.8765138999998,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",19.9089807490672
"L2907146","Xandari Resort & Spa",434,10.0570407,-84.2116223000002,"San Jose, Costa Rica",-84.0907246,9.9280694,"Costa Rica","San Jose","H",19.4731446502364
"L290964","Wagner College",1326,40.6147714000013,-74.0951859000012,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",13.2443726329435
"L291976","Sutro Heights--Baths / Land's End",373,37.7813659000002,-122.5116134,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",8.1536591678619
"L2921290","Etang de rétention Jean-Gauvin",315,46.8073122999999,-71.4324938999999,"Quebec, Canada",-71.2079809,46.8138783,"Canada","Quebec","H",17.1513425168737
"L2921580","Applewood Hills Park north",483,43.6139753,-79.6005902000003,"Toronto, Canada",-79.3831843,43.653226,"Canada","Toronto","H",18.0781184735727
"L2921596","Applewood Hills Park south",521,43.6113431999997,-79.5937048999992,"Toronto, Canada",-79.3831843,43.653226,"Canada","Toronto","H",17.6147551426136
"L293051","Braddock Bay--West Spit",418,43.3191364,-77.7141093999999,"Rochester, United States",-77.6109219,43.16103,"United States","Rochester","H",19.4622868543512
"L294049","Viejo San Juan",355,18.4673759999999,-66.1169114000003,"San Juan, US: Puerto Rico",-66.106243,18.416193,"US: Puerto Rico","San Juan","H",5.77622433074558
"L294151","Calgary--Carburn Park",916,50.9747222000004,-114.033888899999,"Calgary, Canada",-114.0708459,51.0486151,"Canada","Calgary","H",8.61992957597362
"L2943792","Onion Creek Greenway--Barkley Meadows",358,30.1865230000002,-97.6260680000004,"Austin, United States",-97.7430608,30.267153,"United States","Austin","H",14.3783319893592
"L294426","Northerly Island, Chicago",310,41.8596139000001,-87.6085683999999,"Chicago, United States",-87.6297982,41.8781136,"United States","Chicago","H",2.70712935588136
"L2951581","Instituto Butantan",374,-23.5667407000001,-46.7186844000002,"Sao Paulo, Brazil",-46.6333094,-23.5505199,"Brazil","Sao Paulo","H",8.89963329439202
"L2960422","Applewood Heights Park",498,43.6065909999998,-79.5932007000005,"Toronto, Canada",-79.3831843,43.653226,"Canada","Toronto","H",17.723262319355
"L296336","Ruffner Mountain Nature Preserve",369,33.5586903000002,-86.7074615999998,"Birmingham, United States",-86.80249,33.5206608,"United States","Birmingham","H",9.78234478603107
"L297236","Burnaby Lake Regional Park (general)",367,49.2429874000004,-122.944049799999,"Vancouver, Canada",-123.1207375,49.2827291,"Canada","Vancouver","H",13.5986985034811
"L297713","Greenfield Park",599,43.0052271999996,-88.0618501999998,"Milwaukee, United States",-87.9064736,43.0389025,"United States","Milwaukee","H",13.2060048747723
"L297912","Brooklyn Botanic Garden",328,40.6680222,-73.9636700000001,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",6.12164767893429
"L298015","Old Cedar Ave. Bridge",1183,44.8306235999994,-93.2436534000007,"Minneapolis, United States",-93.2650108,44.977753,"United States","Minneapolis","H",16.4372519693346
"L298030","Carkeek Park",359,47.7126411000003,-122.377647000001,"Seattle, United States",-122.3320708,47.6062095,"United States","Seattle","H",12.3187188815225
